Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,User,CARD INDEX,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,0,Debit,4194162404761832,12/2023,523,YES,2,$32030,08/2004,2009,No
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,1,Debit (Prepaid),5040698021601971,11/2020,796,YES,2,$64,09/2019,2019,No
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,2,Debit (Prepaid),5314994607311012,06/2014,406,YES,1,$78,01/2006,2011,No
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,3,Credit,4865864021142944,11/2022,615,YES,1,$18500,04/2008,2012,No
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,4,Debit,5008189212339000,09/2019,644,YES,2,$26357,10/2006,2013,No
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,5,Debit,5568328410834839,12/2020,811,YES,1,$28864,10/2010,2013,No
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,6,Debit,5948987936502889,07/2020,368,NO,2,$19651,02/2000,2013,No
Nixon Abe,44,65,1975,6,Male,6995 North Drive,92.0,Indianapolis,IN,46236,39.77,-86.14,$32865,$67008,$81402,778,8,239,7,Debit,5402510129676487,10/2021,514,NO,2,$52179,07/2003,2010,No
Ophelia Martin,31,68,1988,10,Female,5857 12th Avenue,,Sherman Oaks,CA,91403,34.14,-118.46,$51976,$105963,$106266,684,4,240,0,Debit,5125741393893480,08/2022,13,YES,2,$47709,08/2014,2014,No
Ophelia Martin,31,68,1988,10,Female,5857 12th Avenue,,Sherman Oaks,CA,91403,34.14,-118.46,$51976,$105963,$106266,684,4,240,1,Debit,4134342241718161,03/2016,354,YES,2,$54128,09/2008,2011,No
Ophelia Martin,31,68,1988,10,Female,5857 12th Avenue,,Sherman Oaks,CA,91403,34.14,-118.46,$51976,$105963,$106266,684,4,240,2,Debit,4559874462694124,08/2024,810,YES,2,$39389,08/2018,2018,No
Ophelia Martin,31,68,1988,10,Female,5857 12th Avenue,,Sherman Oaks,CA,91403,34.14,-118.46,$51976,$105963,$106266,684,4,240,3,Credit,4900671019998767,02/2020,304,YES,1,$29800,07/2008,2011,No
Amos Cox,30,66,1989,4,Male,4096 Sussex Avenue,,Montgomery,AL,36117,32.35,-86.28,$27653,$56383,$130152,800,4,241,0,Credit,6837183865208677,01/2020,482,YES,1,$19100,01/2020,2020,No
Amos Cox,30,66,1989,4,Male,4096 Sussex Avenue,,Montgomery,AL,36117,32.35,-86.28,$27653,$56383,$130152,800,4,241,1,Debit,4633730568874380,07/2009,565,NO,2,$2819,05/2009,2009,No
Amos Cox,30,66,1989,4,Male,4096 Sussex Avenue,,Montgomery,AL,36117,32.35,-86.28,$27653,$56383,$130152,800,4,241,2,Credit,4341971374222434,01/2020,255,YES,1,$12100,01/2020,2020,No
Amos Cox,30,66,1989,4,Male,4096 Sussex Avenue,,Montgomery,AL,36117,32.35,-86.28,$27653,$56383,$130152,800,4,241,3,Credit,5890900416850846,08/2021,152,YES,1,$18000,04/2010,2010,No
Xander Abe,38,78,1981,8,Male,2867 Federal Drive,,Campbell,TX,75422,33.14,-95.95,$18934,$38609,$27463,740,3,242,0,Credit,5931316682508140,11/2019,164,YES,2,$8700,02/2007,2007,No
Xander Abe,38,78,1981,8,Male,2867 Federal Drive,,Campbell,TX,75422,33.14,-95.95,$18934,$38609,$27463,740,3,242,1,Debit (Prepaid),4704135426810723,02/2020,251,YES,2,$30,05/2007,2008,No
Xander Abe,38,78,1981,8,Male,2867 Federal Drive,,Campbell,TX,75422,33.14,-95.95,$18934,$38609,$27463,740,3,242,2,Debit,5183385831950704,08/2013,886,YES,2,$22248,03/2002,2015,No
Jase Wilson,48,66,1971,9,Male,96 11th Street,,Pensacola,FL,32507,30.44,-87.18,$17987,$36671,$39882,850,3,243,0,Debit (Prepaid),5050054589241384,09/2007,783,YES,1,$69,03/2002,2012,No
Jase Wilson,48,66,1971,9,Male,96 11th Street,,Pensacola,FL,32507,30.44,-87.18,$17987,$36671,$39882,850,3,243,1,Credit,6630783814792741,08/2024,24,YES,1,$9600,07/2005,2012,No
Jase Wilson,48,66,1971,9,Male,96 11th Street,,Pensacola,FL,32507,30.44,-87.18,$17987,$36671,$39882,850,3,243,2,Debit,5956465531203720,02/2022,270,YES,2,$4319,08/2005,2011,No
Antonio Evans,28,65,1991,10,Male,654 Elm Drive,,Atlanta,GA,30331,33.71,-84.53,$19550,$39860,$112825,728,1,244,0,Debit,4563795747354617,01/2020,922,YES,1,$24079,01/2020,2020,No
Abril Labelle,18,63,2002,2,Female,345 George Avenue,922.0,Waynesboro,VA,22980,38.06,-78.9,$18531,$37785,$58187,748,1,245,0,Debit,5108476679203457,02/2020,101,YES,2,$10058,01/2020,2020,No
Terrence Long,50,68,1969,6,Male,35 Hillside Drive,,Chicago,IL,60657,41.83,-87.68,$0,$2466,$5521,711,2,246,0,Debit,4054167228117852,07/2023,695,YES,2,$974,04/2018,2018,No
Terrence Long,50,68,1969,6,Male,35 Hillside Drive,,Chicago,IL,60657,41.83,-87.68,$0,$2466,$5521,711,2,246,1,Debit,5513112349725580,07/2020,255,YES,2,$1212,05/2011,2011,No
Addisyn Sanders,68,60,1951,8,Female,318 Spruce Boulevard,,Lynn,MA,1902,42.47,-70.96,$18682,$27358,$13557,665,2,247,0,Credit,4794836039067049,02/2021,764,YES,1,$2700,04/2018,2018,No
Addisyn Sanders,68,60,1951,8,Female,318 Spruce Boulevard,,Lynn,MA,1902,42.47,-70.96,$18682,$27358,$13557,665,2,247,1,Debit,5345212200076229,08/2022,387,YES,1,$16113,05/2010,2010,No
Annalee Wood,26,65,1994,1,Female,118 12th Avenue,,Powder Springs,GA,30127,33.86,-84.68,$25025,$51024,$181184,602,1,248,0,Credit,383087654646315,12/2019,884,YES,2,$13700,08/2019,2019,No
Joslyn Torres,40,64,1979,5,Female,1752 Martin Luther King Avenue,,Oklahoma City,OK,73151,35.46,-97.51,$49868,$101679,$307856,592,1,249,0,Debit,4754798174315610,03/2024,932,NO,2,$19097,02/2005,2010,No
Leighton Sullivan,20,71,1999,6,Male,982 Plum Boulevard,7078.0,Lynwood,CA,90262,33.92,-118.2,$13632,$27801,$0,754,1,250,0,Debit,5358649877200807,02/2020,384,YES,1,$12874,02/2020,2020,No
Ansley Miller,61,69,1958,11,Female,49 Bayview Lane,,Las Vegas,NV,89122,36.1,-115.02,$18897,$38536,$72299,705,1,251,0,Credit,4219906676806338,09/2015,998,YES,2,$8900,06/2005,2011,No
Angie Cox,43,70,1976,5,Female,5194 Grant Street,6.0,Greenville,SC,29607,34.83,-82.37,$24314,$49577,$142314,694,3,252,0,Debit (Prepaid),5648056200144957,12/2024,793,YES,2,$46,09/1996,2007,No
Angie Cox,43,70,1976,5,Female,5194 Grant Street,6.0,Greenville,SC,29607,34.83,-82.37,$24314,$49577,$142314,694,3,252,1,Debit,4992498548379230,10/2015,867,YES,2,$13116,07/2003,2012,No
Angie Cox,43,70,1976,5,Female,5194 Grant Street,6.0,Greenville,SC,29607,34.83,-82.37,$24314,$49577,$142314,694,3,252,2,Debit,4548390986370918,10/2021,555,YES,2,$21022,02/2010,2011,No
Matteo Moore,24,71,1995,11,Male,9713 Fourth Lane,,Fresno,CA,93710,36.81,-119.75,$17985,$36672,$49660,739,2,253,0,Credit,4495570113367071,01/2021,844,NO,1,$13200,01/2020,2020,No
Matteo Moore,24,71,1995,11,Male,9713 Fourth Lane,,Fresno,CA,93710,36.81,-119.75,$17985,$36672,$49660,739,2,253,1,Debit,5949620157170510,02/2020,513,YES,1,$12569,02/2020,2020,No
Maddux Miller,43,70,1976,11,Male,857 Jefferson Avenue,,New Braunfels,TX,78130,29.7,-98.11,$19325,$39404,$71859,723,5,254,0,Credit,4459121196885642,08/2010,455,YES,2,$10100,05/2006,2010,No
Maddux Miller,43,70,1976,11,Male,857 Jefferson Avenue,,New Braunfels,TX,78130,29.7,-98.11,$19325,$39404,$71859,723,5,254,1,Debit,5287025690873732,09/2012,649,YES,2,$15714,02/2006,2006,No
Maddux Miller,43,70,1976,11,Male,857 Jefferson Avenue,,New Braunfels,TX,78130,29.7,-98.11,$19325,$39404,$71859,723,5,254,2,Credit,4333294773814550,08/2017,973,YES,1,$15000,03/2016,2016,No
Maddux Miller,43,70,1976,11,Male,857 Jefferson Avenue,,New Braunfels,TX,78130,29.7,-98.11,$19325,$39404,$71859,723,5,254,3,Debit,5283924863850626,03/2022,447,NO,2,$14664,02/2008,2010,No
Maddux Miller,43,70,1976,11,Male,857 Jefferson Avenue,,New Braunfels,TX,78130,29.7,-98.11,$19325,$39404,$71859,723,5,254,4,Debit,5946312773938308,10/2015,291,YES,1,$12605,05/2015,2015,No
Paola Braun,61,60,1958,5,Female,1861 Fourth Boulevard,,Badger,IA,50516,42.61,-94.14,$18849,$18452,$16827,741,6,255,0,Credit,5544000819929578,10/2023,107,YES,2,$500,11/2006,2011,No
Paola Braun,61,60,1958,5,Female,1861 Fourth Boulevard,,Badger,IA,50516,42.61,-94.14,$18849,$18452,$16827,741,6,255,1,Debit,5489055781970216,06/2021,833,YES,1,$15492,04/2017,2017,No
Paola Braun,61,60,1958,5,Female,1861 Fourth Boulevard,,Badger,IA,50516,42.61,-94.14,$18849,$18452,$16827,741,6,255,2,Credit,5228090830138310,11/2020,545,YES,2,$12800,04/2007,2010,No
Paola Braun,61,60,1958,5,Female,1861 Fourth Boulevard,,Badger,IA,50516,42.61,-94.14,$18849,$18452,$16827,741,6,255,3,Credit,5308155941746073,02/2023,627,YES,2,$3300,02/2020,2020,No
Paola Braun,61,60,1958,5,Female,1861 Fourth Boulevard,,Badger,IA,50516,42.61,-94.14,$18849,$18452,$16827,741,6,255,4,Credit,6426640903869188,08/2020,662,YES,1,$15500,12/2001,2008,No
Paola Braun,61,60,1958,5,Female,1861 Fourth Boulevard,,Badger,IA,50516,42.61,-94.14,$18849,$18452,$16827,741,6,255,5,Credit,363302965648730,06/2022,838,YES,2,$4100,04/2006,2010,No
Elaina Kelly,39,69,1980,9,Female,7549 Fourth Lane,,Lombard,IL,60148,41.87,-88.01,$27741,$56562,$111495,712,4,256,0,Debit,5946607095736678,02/2020,861,YES,2,$18764,04/2010,2014,No
Elaina Kelly,39,69,1980,9,Female,7549 Fourth Lane,,Lombard,IL,60148,41.87,-88.01,$27741,$56562,$111495,712,4,256,1,Debit,4168053621668614,07/2022,790,YES,2,$33302,01/2020,2020,No
Elaina Kelly,39,69,1980,9,Female,7549 Fourth Lane,,Lombard,IL,60148,41.87,-88.01,$27741,$56562,$111495,712,4,256,2,Credit,312433752932924,07/2024,697,YES,1,$12600,07/2007,2011,No
Elaina Kelly,39,69,1980,9,Female,7549 Fourth Lane,,Lombard,IL,60148,41.87,-88.01,$27741,$56562,$111495,712,4,256,3,Debit,4102523265404423,07/2023,669,YES,1,$28320,02/2009,2009,No
Briana Nelson,90,74,1929,11,Female,495 Ocean View Lane,,Santa Barbara,CA,93103,34.43,-119.68,$25249,$48580,$1785,687,7,257,0,Debit,5594299457198901,10/2023,782,YES,2,$2883,03/2008,2015,No
Briana Nelson,90,74,1929,11,Female,495 Ocean View Lane,,Santa Barbara,CA,93103,34.43,-119.68,$25249,$48580,$1785,687,7,257,1,Debit,5100015130200657,05/2023,189,YES,2,$28886,04/2003,2011,No
Briana Nelson,90,74,1929,11,Female,495 Ocean View Lane,,Santa Barbara,CA,93103,34.43,-119.68,$25249,$48580,$1785,687,7,257,2,Credit,6690095408585366,11/2022,162,YES,1,$14400,01/2009,2009,No
Briana Nelson,90,74,1929,11,Female,495 Ocean View Lane,,Santa Barbara,CA,93103,34.43,-119.68,$25249,$48580,$1785,687,7,257,3,Debit (Prepaid),5511433440463506,12/2023,463,NO,2,$86,06/2008,2010,No
Briana Nelson,90,74,1929,11,Female,495 Ocean View Lane,,Santa Barbara,CA,93103,34.43,-119.68,$25249,$48580,$1785,687,7,257,4,Credit,5117389461118602,02/2024,711,NO,1,$11800,12/2008,2008,No
Briana Nelson,90,74,1929,11,Female,495 Ocean View Lane,,Santa Barbara,CA,93103,34.43,-119.68,$25249,$48580,$1785,687,7,257,5,Credit,5279878979919017,02/2021,249,YES,2,$18900,08/2003,2007,No
Briana Nelson,90,74,1929,11,Female,495 Ocean View Lane,,Santa Barbara,CA,93103,34.43,-119.68,$25249,$48580,$1785,687,7,257,6,Debit,5447315840545678,06/2020,843,YES,1,$37318,04/2018,2018,No
Harper Kelley,41,67,1978,4,Female,6946 Park Drive,2.0,Hinsdale,NH,3451,42.78,-72.48,$20338,$41469,$119423,659,1,258,0,Credit,6107025095995916,01/2020,870,YES,1,$2400,10/2012,2012,No
Abril Labelle,52,61,1967,6,Female,4222 Ocean View Drive,,Fort Knox,KY,40121,37.89,-85.96,$15879,$32378,$65919,588,4,259,0,Credit,4846797588329543,05/2019,143,NO,2,$3500,09/2013,2013,No
Abril Labelle,52,61,1967,6,Female,4222 Ocean View Drive,,Fort Knox,KY,40121,37.89,-85.96,$15879,$32378,$65919,588,4,259,1,Credit,5506489220180458,12/2022,413,YES,1,$10400,03/2006,2015,No
Abril Labelle,52,61,1967,6,Female,4222 Ocean View Drive,,Fort Knox,KY,40121,37.89,-85.96,$15879,$32378,$65919,588,4,259,2,Debit,4066959047815431,08/2020,283,YES,1,$10629,05/2007,2008,No
Abril Labelle,52,61,1967,6,Female,4222 Ocean View Drive,,Fort Knox,KY,40121,37.89,-85.96,$15879,$32378,$65919,588,4,259,3,Debit (Prepaid),4191204010061938,11/2023,495,YES,2,$64,08/2008,2012,No
Edison Nguyen,57,67,1963,1,Male,46 South Street,,Reidsville,NC,27320,36.34,-79.67,$16888,$34437,$0,681,4,260,0,Debit,4789489264488970,07/2024,994,YES,1,$13361,08/2005,2010,No
Edison Nguyen,57,67,1963,1,Male,46 South Street,,Reidsville,NC,27320,36.34,-79.67,$16888,$34437,$0,681,4,260,1,Debit,5931695374662431,05/2021,894,YES,1,$24739,12/2013,2013,No
Edison Nguyen,57,67,1963,1,Male,46 South Street,,Reidsville,NC,27320,36.34,-79.67,$16888,$34437,$0,681,4,260,2,Debit,4355941830927575,08/2022,502,YES,2,$12978,12/2009,2009,No
Edison Nguyen,57,67,1963,1,Male,46 South Street,,Reidsville,NC,27320,36.34,-79.67,$16888,$34437,$0,681,4,260,3,Credit,4509798381757686,11/2021,529,YES,1,$9500,07/2011,2016,No
Emerald Campbell,83,68,1936,11,Female,2780 Martin Luther King Drive,,Marshall,MN,56258,44.45,-95.78,$20697,$33897,$533,705,4,261,0,Debit,5507324126094429,02/2021,373,YES,1,$15331,01/2015,2015,No
Emerald Campbell,83,68,1936,11,Female,2780 Martin Luther King Drive,,Marshall,MN,56258,44.45,-95.78,$20697,$33897,$533,705,4,261,1,Debit,4368582518967057,10/2010,578,YES,1,$16725,04/2001,2008,No
Emerald Campbell,83,68,1936,11,Female,2780 Martin Luther King Drive,,Marshall,MN,56258,44.45,-95.78,$20697,$33897,$533,705,4,261,2,Debit,4634300017755186,04/2014,37,YES,1,$22861,07/2013,2013,No
Emerald Campbell,83,68,1936,11,Female,2780 Martin Luther King Drive,,Marshall,MN,56258,44.45,-95.78,$20697,$33897,$533,705,4,261,3,Debit,5220530694931902,05/2024,201,YES,1,$24186,09/2008,2008,No
Jaxon Cook,38,64,1981,5,Male,215 Ocean View Drive,,Olympia,WA,98516,47.11,-122.76,$24044,$49023,$66148,583,5,262,0,Debit (Prepaid),5237569453908018,03/2024,599,YES,2,$21,01/2008,2013,No
Jaxon Cook,38,64,1981,5,Male,215 Ocean View Drive,,Olympia,WA,98516,47.11,-122.76,$24044,$49023,$66148,583,5,262,1,Debit,4275115874708969,09/2023,740,YES,2,$32075,07/2004,2010,No
Jaxon Cook,38,64,1981,5,Male,215 Ocean View Drive,,Olympia,WA,98516,47.11,-122.76,$24044,$49023,$66148,583,5,262,2,Debit,5275728896235468,05/2020,479,YES,2,$3934,09/2008,2015,No
Jaxon Cook,38,64,1981,5,Male,215 Ocean View Drive,,Olympia,WA,98516,47.11,-122.76,$24044,$49023,$66148,583,5,262,3,Debit,5829712075231650,06/2022,538,YES,1,$5204,10/2011,2013,No
Jaxon Cook,38,64,1981,5,Male,215 Ocean View Drive,,Olympia,WA,98516,47.11,-122.76,$24044,$49023,$66148,583,5,262,4,Debit,4276711504175400,04/2023,793,YES,2,$11239,04/2008,2010,No
Anne Roman,24,65,1995,12,Female,84 Second Lane,971.0,Chicago,IL,60641,41.83,-87.68,$18937,$38609,$39867,798,3,263,0,Credit,5445140227910187,02/2020,611,YES,1,$11200,02/2020,2020,No
Anne Roman,24,65,1995,12,Female,84 Second Lane,971.0,Chicago,IL,60641,41.83,-87.68,$18937,$38609,$39867,798,3,263,1,Debit,4215026986628626,06/2022,544,YES,2,$10430,02/2020,2020,No
Anne Roman,24,65,1995,12,Female,84 Second Lane,971.0,Chicago,IL,60641,41.83,-87.68,$18937,$38609,$39867,798,3,263,2,Credit,4194820728333907,12/2021,521,YES,1,$9400,02/2020,2020,No
Spencer Morgan,18,68,2001,11,Female,1987 Hillside Lane,,Corinth,VT,5039,44.02,-72.23,$15062,$30712,$38054,723,2,264,0,Debit,5988371080858837,01/2022,648,NO,2,$18296,01/2020,2020,No
Spencer Morgan,18,68,2001,11,Female,1987 Hillside Lane,,Corinth,VT,5039,44.02,-72.23,$15062,$30712,$38054,723,2,264,1,Credit,6347540441639617,03/2024,277,YES,2,$4300,02/2020,2020,No
Prince Masvidal,22,68,1997,7,Male,71 Madison Street,99.0,El Paso,TX,79938,31.84,-106.43,$16011,$32645,$59851,790,3,265,0,Credit,4215168783347299,02/2022,152,YES,2,$7500,11/2019,2019,No
Prince Masvidal,22,68,1997,7,Male,71 Madison Street,99.0,El Paso,TX,79938,31.84,-106.43,$16011,$32645,$59851,790,3,265,1,Debit,4435064478746639,09/2021,229,YES,1,$22811,01/2020,2020,No
Prince Masvidal,22,68,1997,7,Male,71 Madison Street,99.0,El Paso,TX,79938,31.84,-106.43,$16011,$32645,$59851,790,3,265,2,Debit,4150139913418045,05/2022,502,YES,1,$9865,01/2020,2020,No
Lizbeth Jenkins,81,65,1938,10,Female,9574 Ocean Drive,,Edmonds,WA,98026,47.83,-122.32,$28248,$31912,$2182,630,4,266,0,Debit,4194403279790054,08/2024,282,YES,2,$27584,01/2003,2008,No
Lizbeth Jenkins,81,65,1938,10,Female,9574 Ocean Drive,,Edmonds,WA,98026,47.83,-122.32,$28248,$31912,$2182,630,4,266,1,Debit (Prepaid),4368130002871913,02/2024,624,YES,1,$50,08/2009,2009,No
Lizbeth Jenkins,81,65,1938,10,Female,9574 Ocean Drive,,Edmonds,WA,98026,47.83,-122.32,$28248,$31912,$2182,630,4,266,2,Debit,5781287562576118,10/2011,834,YES,2,$23152,07/2010,2010,No
Lizbeth Jenkins,81,65,1938,10,Female,9574 Ocean Drive,,Edmonds,WA,98026,47.83,-122.32,$28248,$31912,$2182,630,4,266,3,Debit,5835780437577400,01/2022,844,YES,2,$11108,07/2007,2015,No
Carson Masvidal,30,67,1990,1,Male,649 Sussex Street,,Watertown,NY,13601,43.97,-75.91,$18401,$37521,$65701,775,2,267,0,Debit,5350446523909333,05/2023,611,YES,1,$37192,02/2020,2020,No
Carson Masvidal,30,67,1990,1,Male,649 Sussex Street,,Watertown,NY,13601,43.97,-75.91,$18401,$37521,$65701,775,2,267,1,Debit (Prepaid),5533776724641365,10/2017,834,YES,2,$59,09/2012,2012,No
Briar Merkel,62,70,1957,8,Female,102 Seventh Avenue,,Jessup,MD,20794,39.14,-76.77,$28673,$58463,$141151,737,4,268,0,Debit,5428371634860438,06/2009,574,YES,2,$24413,10/2005,2015,No
Briar Merkel,62,70,1957,8,Female,102 Seventh Avenue,,Jessup,MD,20794,39.14,-76.77,$28673,$58463,$141151,737,4,268,1,Debit,5506289501829438,10/2020,366,YES,1,$27491,07/2004,2014,No
Briar Merkel,62,70,1957,8,Female,102 Seventh Avenue,,Jessup,MD,20794,39.14,-76.77,$28673,$58463,$141151,737,4,268,2,Credit,4482149609303331,03/2023,969,YES,2,$12100,05/2004,2010,No
Briar Merkel,62,70,1957,8,Female,102 Seventh Avenue,,Jessup,MD,20794,39.14,-76.77,$28673,$58463,$141151,737,4,268,3,Debit,4879859310850635,03/2024,878,YES,2,$19256,06/2017,2017,No
Magdalena Farhad,36,68,1983,3,Female,28 Second Boulevard,6239.0,Lordsburg,NM,88045,32.34,-108.7,$15407,$31414,$42233,719,4,269,0,Debit,5054119105173352,07/2024,774,YES,1,$12053,01/2020,2020,No
Magdalena Farhad,36,68,1983,3,Female,28 Second Boulevard,6239.0,Lordsburg,NM,88045,32.34,-108.7,$15407,$31414,$42233,719,4,269,1,Credit,4498891346944005,02/2020,734,YES,2,$8700,01/2013,2013,No
Magdalena Farhad,36,68,1983,3,Female,28 Second Boulevard,6239.0,Lordsburg,NM,88045,32.34,-108.7,$15407,$31414,$42233,719,4,269,2,Debit,5376527370326171,09/2023,565,YES,1,$19267,07/2012,2012,No
Magdalena Farhad,36,68,1983,3,Female,28 Second Boulevard,6239.0,Lordsburg,NM,88045,32.34,-108.7,$15407,$31414,$42233,719,4,269,3,Debit,4007252024868251,05/2013,524,YES,1,$14074,05/2008,2009,No
Jazlyn Anwar,32,63,1987,12,Female,2017 Ninth Drive,,Brooktondale,NY,14817,42.38,-76.39,$20159,$41106,$106963,762,3,270,0,Credit,4159426139130545,02/2020,640,YES,2,$0,02/2020,2020,No
Jazlyn Anwar,32,63,1987,12,Female,2017 Ninth Drive,,Brooktondale,NY,14817,42.38,-76.39,$20159,$41106,$106963,762,3,270,1,Credit,4920574801884077,11/2021,378,NO,1,$12300,02/2020,2020,No
Jazlyn Anwar,32,63,1987,12,Female,2017 Ninth Drive,,Brooktondale,NY,14817,42.38,-76.39,$20159,$41106,$106963,762,3,270,2,Debit,5949121295863245,02/2020,399,NO,2,$2055,01/2020,2020,No
Cassandra Macron,53,67,1967,1,Female,595 Valley Stream Drive,,Cedar Rapids,IA,52405,41.97,-91.66,$22502,$45876,$58252,790,7,271,0,Debit,5803489621102604,12/2021,503,YES,1,$33070,08/2012,2012,No
Cassandra Macron,53,67,1967,1,Female,595 Valley Stream Drive,,Cedar Rapids,IA,52405,41.97,-91.66,$22502,$45876,$58252,790,7,271,1,Debit,5865665247394120,08/2024,626,YES,2,$16094,12/2014,2014,No
Cassandra Macron,53,67,1967,1,Female,595 Valley Stream Drive,,Cedar Rapids,IA,52405,41.97,-91.66,$22502,$45876,$58252,790,7,271,2,Debit,5218949137846823,02/2020,497,YES,2,$19651,11/2009,2009,No
Cassandra Macron,53,67,1967,1,Female,595 Valley Stream Drive,,Cedar Rapids,IA,52405,41.97,-91.66,$22502,$45876,$58252,790,7,271,3,Debit,5331334705575605,06/2023,453,YES,1,$23875,02/2020,2020,No
Cassandra Macron,53,67,1967,1,Female,595 Valley Stream Drive,,Cedar Rapids,IA,52405,41.97,-91.66,$22502,$45876,$58252,790,7,271,4,Credit,5973458794875603,09/2023,685,YES,1,$10600,03/2008,2016,No
Cassandra Macron,53,67,1967,1,Female,595 Valley Stream Drive,,Cedar Rapids,IA,52405,41.97,-91.66,$22502,$45876,$58252,790,7,271,5,Debit,5132479425505377,10/2010,625,YES,2,$26774,08/2005,2015,No
Cassandra Macron,53,67,1967,1,Female,595 Valley Stream Drive,,Cedar Rapids,IA,52405,41.97,-91.66,$22502,$45876,$58252,790,7,271,6,Debit,5305360695397672,12/2022,307,NO,2,$7842,10/2007,2014,No
Astrid Ortiz,37,67,1982,10,Female,3748 Mountain View Drive,,Roseville,CA,95747,38.78,-121.37,$28760,$58637,$87340,803,6,272,0,Debit (Prepaid),4502772598432893,04/2024,928,YES,1,$55,07/2019,2019,No
Astrid Ortiz,37,67,1982,10,Female,3748 Mountain View Drive,,Roseville,CA,95747,38.78,-121.37,$28760,$58637,$87340,803,6,272,1,Credit,5573846518194123,09/2014,32,YES,1,$12600,05/2007,2012,No
Astrid Ortiz,37,67,1982,10,Female,3748 Mountain View Drive,,Roseville,CA,95747,38.78,-121.37,$28760,$58637,$87340,803,6,272,2,Debit,5287664021778796,06/2012,973,YES,2,$16647,04/2010,2012,No
Astrid Ortiz,37,67,1982,10,Female,3748 Mountain View Drive,,Roseville,CA,95747,38.78,-121.37,$28760,$58637,$87340,803,6,272,3,Credit,315285408349939,12/2022,695,YES,1,$8600,11/2013,2013,No
Astrid Ortiz,37,67,1982,10,Female,3748 Mountain View Drive,,Roseville,CA,95747,38.78,-121.37,$28760,$58637,$87340,803,6,272,4,Credit,5682154590913954,11/2012,9,YES,3,$15900,01/2011,2011,No
Astrid Ortiz,37,67,1982,10,Female,3748 Mountain View Drive,,Roseville,CA,95747,38.78,-121.37,$28760,$58637,$87340,803,6,272,5,Credit,300717031458937,09/2009,194,YES,1,$5800,03/2008,2008,No
Matthew Martin,35,63,1984,10,Male,626 Federal Drive,,Little Rock,AR,72207,34.72,-92.35,$47364,$96574,$265319,590,3,273,0,Debit,5573456051575888,09/2024,515,YES,2,$31845,01/2020,2020,No
Matthew Martin,35,63,1984,10,Male,626 Federal Drive,,Little Rock,AR,72207,34.72,-92.35,$47364,$96574,$265319,590,3,273,1,Credit,5190611696772114,10/2018,920,YES,2,$25300,01/2012,2012,No
Matthew Martin,35,63,1984,10,Male,626 Federal Drive,,Little Rock,AR,72207,34.72,-92.35,$47364,$96574,$265319,590,3,273,2,Debit,5690418496059242,07/2022,216,YES,1,$35299,03/2012,2012,No
Rex Long,18,67,2002,2,Male,701 Pine Drive,,Jersey City,NJ,7306,40.71,-74.06,$21642,$44128,$142368,687,3,274,0,Debit,5799559141683850,01/2020,461,YES,2,$7488,01/2020,2020,No
Rex Long,18,67,2002,2,Male,701 Pine Drive,,Jersey City,NJ,7306,40.71,-74.06,$21642,$44128,$142368,687,3,274,1,Credit,5656952388282689,07/2021,589,YES,2,$10200,01/2020,2020,No
Rex Long,18,67,2002,2,Male,701 Pine Drive,,Jersey City,NJ,7306,40.71,-74.06,$21642,$44128,$142368,687,3,274,2,Credit,4794716774405771,09/2022,468,NO,2,$15300,02/2020,2020,No
