User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
595,0,Visa,Credit,4024411952428030,Apr-22,865,YES,1,"$11,900.00",Feb-10,2014,No
595,1,Visa,Credit,4472564488537910,Dec-18,194,NO,2,"$2,000.00",Jul-10,2010,No
595,2,Mastercard,Debit,5869951817550270,Sep-23,672,YES,2,"$12,827.00",Aug-14,2014,No
595,3,Mastercard,Credit,5933265709179130,Sep-10,730,YES,1,"$10,800.00",Apr-08,2012,No
595,4,Visa,Debit,4093356206877400,Jun-21,202,YES,1,"$8,400.00",Jun-07,2008,No
595,5,Visa,Credit,4650428198678080,Oct-11,741,YES,2,"$6,700.00",Aug-11,2011,No
596,0,Mastercard,Debit,5188366223912130,Oct-21,649,YES,2,"$13,417.00",Jan-08,2008,No
597,0,Visa,Debit (Prepaid),4745512667212880,Oct-21,371,YES,2,$60.00,Apr-08,2009,No
597,1,Visa,Credit,4361942024605010,Mar-21,649,YES,1,"$10,300.00",May-03,2016,No
597,2,Amex,Credit,353041795366517,Jun-21,896,YES,2,"$4,900.00",Feb-20,2020,No
598,0,Visa,Debit,4772324802242470,Dec-15,104,YES,2,"$9,073.00",Aug-08,2012,No
598,1,Visa,Debit,4222966508731550,Jul-23,816,YES,2,"$19,635.00",May-07,2018,No
598,2,Visa,Debit,4748375055768050,Feb-20,425,YES,1,"$21,207.00",Feb-07,2007,No
598,3,Visa,Credit,4468355695964450,Dec-23,955,YES,1,"$14,000.00",Oct-02,2008,No
598,4,Discover,Credit,6771746312163080,Nov-12,841,NO,1,"$14,400.00",Sep-03,2011,No
599,0,Mastercard,Debit (Prepaid),5811487719571760,Jun-20,355,YES,1,$72.00,Feb-20,2020,No
599,1,Visa,Credit,4838655730073770,Jan-21,654,YES,1,"$24,600.00",Jan-07,2011,No
599,2,Mastercard,Debit,5154620986833690,May-22,007,YES,1,"$43,289.00",May-05,2017,No
599,3,Mastercard,Debit,5249989431095310,Feb-24,844,YES,2,"$16,475.00",Apr-08,2009,No
599,4,Amex,Credit,355983307821258,Oct-23,647,NO,2,"$14,600.00",Jan-15,2015,No
600,0,Mastercard,Debit (Prepaid),5070468758051890,Jan-20,783,YES,2,$28.00,Jan-20,2020,No
601,0,Mastercard,Credit,5045264762203410,Dec-22,083,NO,1,"$12,600.00",Sep-10,2012,No
601,1,Mastercard,Debit,5231421564510110,Jan-17,865,YES,2,"$15,416.00",Jan-06,2014,No
601,2,Amex,Credit,305358883388381,Feb-20,712,YES,2,"$7,100.00",Aug-18,2018,No
601,3,Visa,Credit,4321088757745040,May-23,450,YES,2,"$16,200.00",Apr-08,2013,No
602,0,Mastercard,Debit,5345514962286660,Feb-20,181,YES,1,"$17,689.00",Nov-06,2006,No
602,1,Mastercard,Debit,5122535818803520,Nov-20,015,NO,1,"$18,090.00",Feb-13,2013,No
602,2,Visa,Debit,4125650435743080,Sep-24,385,NO,1,"$16,080.00",Jul-18,2018,No
602,3,Mastercard,Debit,5971222369856300,Aug-24,849,NO,1,"$17,599.00",May-16,2016,No
603,0,Mastercard,Debit,5950930953873240,Nov-23,808,YES,2,"$12,224.00",Dec-05,2006,No
604,0,Mastercard,Debit,5548555538116200,Sep-24,020,YES,1,"$8,998.00",Jan-20,2020,No
604,1,Mastercard,Debit,5975842385182410,Sep-24,596,YES,2,"$10,726.00",Jun-14,2014,No
604,2,Visa,Credit,4001128847479530,Feb-20,545,YES,1,"$6,300.00",Feb-20,2020,No
604,3,Discover,Credit,6256655285791150,Jan-20,723,YES,2,"$4,400.00",Mar-15,2015,No
605,0,Mastercard,Debit,5983963364999900,Mar-20,398,YES,2,"$18,089.00",Dec-05,2013,No
605,1,Mastercard,Debit,5267464048631430,Apr-20,482,YES,1,"$10,683.00",Mar-06,2009,No
605,2,Visa,Credit,4993554379679380,May-21,872,YES,1,"$14,600.00",Jul-14,2014,No
605,3,Mastercard,Debit (Prepaid),5654819097107070,Jan-19,842,YES,1,$94.00,Jan-18,2018,No
605,4,Mastercard,Debit,5396886931773520,Aug-24,007,YES,1,"$27,308.00",Feb-14,2014,No
605,5,Visa,Credit,4638912192601820,Jan-22,730,YES,1,"$17,900.00",Jul-08,2008,No
606,0,Visa,Debit,4710368677781810,Dec-22,979,YES,1,"$26,410.00",May-08,2011,No
606,1,Visa,Credit,4668652753651990,Oct-11,262,YES,2,"$28,600.00",Jul-05,2011,No
606,2,Mastercard,Debit,5861641374361780,Oct-19,253,YES,2,"$41,057.00",Mar-06,2010,No
606,3,Visa,Debit,4769992479242560,Aug-12,572,YES,2,"$3,864.00",May-10,2015,No
607,0,Amex,Credit,360626221519170,Jun-22,933,YES,1,"$8,400.00",Feb-20,2020,No
607,1,Visa,Debit,4357425484787560,May-22,368,YES,1,"$5,024.00",Dec-11,2012,No
607,2,Visa,Debit,4026093953102400,Sep-23,100,YES,2,"$10,607.00",Feb-20,2020,No
607,3,Visa,Credit,4908479439696230,Dec-17,597,YES,1,$0.00,Oct-12,2012,No
608,0,Mastercard,Credit,5048637026282690,Sep-15,671,YES,2,"$10,500.00",Aug-14,2014,No
609,0,Mastercard,Debit,5986665930699660,Dec-21,654,YES,2,"$19,185.00",Jan-20,2020,No
610,0,Visa,Credit,4382384960777390,May-20,622,NO,2,"$7,100.00",Jan-08,2011,No
610,1,Mastercard,Credit,5890992850865870,Aug-14,901,YES,1,"$4,000.00",May-14,2014,No
610,2,Mastercard,Debit,5197434740318520,Aug-23,239,NO,2,"$12,708.00",Jun-08,2008,No
611,0,Amex,Credit,391180215396039,Feb-22,329,YES,2,"$4,400.00",Jan-16,2016,No
611,1,Visa,Debit,4875181033970230,Jan-20,251,YES,1,"$16,017.00",May-13,2013,No
612,0,Mastercard,Debit,5860197030769930,Aug-24,281,YES,2,"$2,066.00",Jan-20,2020,No
613,0,Mastercard,Debit,5640702051187580,May-20,931,YES,1,"$16,320.00",Dec-11,2011,No
613,1,Visa,Debit,4992803371205190,Dec-23,569,YES,2,"$13,060.00",Aug-12,2012,No
613,2,Amex,Credit,302014253634948,Mar-22,649,YES,2,"$8,900.00",Feb-08,2015,No
613,3,Visa,Debit,4630099263440870,Jun-21,412,YES,2,"$10,517.00",Aug-10,2014,No
613,4,Mastercard,Debit,5374280583814630,Dec-24,056,NO,2,"$13,245.00",Jun-10,2012,No
614,0,Mastercard,Debit (Prepaid),5446800304569120,Jan-23,445,YES,1,$90.00,Nov-02,2009,No
614,1,Mastercard,Debit (Prepaid),5156265505747460,Dec-23,637,YES,1,$72.00,Apr-18,2018,No
614,2,Visa,Debit,4294953678019550,Apr-13,826,YES,1,"$18,280.00",May-08,2011,No
614,3,Mastercard,Credit,5146321258920930,Nov-21,990,NO,1,"$13,600.00",Apr-03,2012,No
615,0,Visa,Debit,4992900043507940,May-21,759,YES,1,"$12,778.00",May-05,2010,No
615,1,Mastercard,Debit,5105306234690030,Jul-21,820,YES,1,"$12,917.00",Jul-13,2013,No
615,2,Mastercard,Credit,5313764903937410,Aug-07,767,YES,2,"$6,000.00",Jan-04,2010,No
615,3,Visa,Debit,4700657272928280,Jun-23,777,YES,2,"$8,874.00",Jun-02,2012,No
615,4,Visa,Debit,4580268631896000,Sep-15,809,YES,2,"$4,322.00",Jul-09,2013,No
615,5,Mastercard,Debit,5489321492149950,May-24,649,YES,1,"$9,219.00",Jul-05,2008,No
615,6,Mastercard,Debit,5465749251061860,Sep-21,326,YES,1,"$6,088.00",Nov-01,2005,No
616,0,Amex,Credit,357520397345697,Jan-22,371,YES,2,"$20,800.00",Feb-20,2020,No
616,1,Visa,Credit,4346868490904980,Nov-20,171,YES,2,"$12,700.00",Feb-20,2020,No
616,2,Visa,Debit (Prepaid),4656354454428690,Feb-20,733,YES,2,$76.00,Feb-20,2020,No
617,0,Mastercard,Debit,5044033311360210,Apr-12,274,YES,2,"$12,760.00",Jun-07,2009,No
617,1,Discover,Credit,6303613152539120,Sep-21,328,YES,1,"$3,600.00",Oct-14,2014,No
617,2,Mastercard,Debit,5986920336497200,Sep-23,114,NO,2,"$15,894.00",Jun-10,2010,No
618,0,Visa,Credit,4041948266255610,Sep-20,531,YES,2,"$11,500.00",Feb-20,2020,No
618,1,Visa,Debit,4632545212498670,Aug-23,330,YES,2,"$21,439.00",Oct-17,2017,No
619,0,Mastercard,Debit,5000065227125900,Oct-18,388,YES,1,"$32,165.00",Nov-06,2014,No
619,1,Mastercard,Debit,5750094419099840,Sep-24,433,YES,2,"$12,346.00",Jul-98,2006,No
620,0,Mastercard,Credit,5445638120890620,Oct-21,265,YES,2,"$13,500.00",Jun-04,2014,No
620,1,Visa,Credit,4633191730342520,Jul-23,779,YES,2,"$12,700.00",Mar-14,2014,No
620,2,Visa,Debit,4578081011383130,Jan-24,045,YES,1,"$29,335.00",Feb-20,2020,No
621,0,Visa,Debit,4044839537020410,Jul-23,113,YES,1,"$16,962.00",May-05,2010,No
621,1,Mastercard,Debit,5468915979157790,May-07,571,YES,2,"$17,007.00",Jun-06,2009,No
622,0,Mastercard,Debit,5551364240063140,Feb-21,192,YES,1,"$43,673.00",Jul-10,2011,No
622,1,Mastercard,Debit,5309902802047020,Feb-20,972,YES,1,"$43,973.00",Dec-17,2017,No
622,2,Mastercard,Debit,5293051567146080,May-18,166,YES,1,"$28,069.00",Aug-15,2015,No
622,3,Mastercard,Debit,5795853820688580,Nov-23,426,YES,1,"$30,366.00",Oct-09,2009,No
623,0,Visa,Debit,4063551913220530,May-20,737,YES,2,"$1,241.00",Apr-05,2014,No
624,0,Mastercard,Debit (Prepaid),5899056864789400,Jan-20,049,YES,1,$70.00,Apr-10,2010,No
624,1,Visa,Debit,4695324850759950,Aug-22,519,YES,1,"$60,610.00",Mar-08,2008,No
624,2,Mastercard,Debit,5384665641390050,May-22,508,YES,1,"$50,961.00",Aug-08,2010,No
624,3,Visa,Debit,4913546275337010,Oct-20,412,YES,1,"$31,896.00",Aug-14,2014,No
624,4,Amex,Credit,368846035942355,Oct-13,144,YES,1,"$30,500.00",Oct-06,2007,No
624,5,Amex,Credit,304049639672368,Oct-15,923,YES,2,"$19,300.00",Nov-10,2010,No
624,6,Mastercard,Credit,5782316964774490,Jun-06,758,YES,1,"$24,600.00",Feb-03,2013,No
625,0,Amex,Credit,324324340319414,Jul-16,548,YES,1,"$15,700.00",May-07,2013,No
625,1,Visa,Debit (Prepaid),4980389315137730,Aug-22,222,YES,2,$22.00,Oct-99,2016,No
625,2,Visa,Credit,4455799501123940,May-07,651,YES,1,"$3,100.00",Mar-04,2011,No
625,3,Visa,Debit,4211342868154020,Apr-19,108,YES,1,"$42,241.00",Jun-11,2012,No
625,4,Visa,Debit,4126791237469970,Jul-20,502,YES,1,"$25,497.00",Dec-00,2012,No
625,5,Mastercard,Debit,5545501337471540,Feb-20,042,YES,1,"$28,188.00",Feb-20,2020,No
625,6,Visa,Credit,4763707007052280,Apr-20,329,NO,2,"$14,300.00",Mar-05,2012,No
626,0,Mastercard,Debit,5297814036761840,Nov-20,436,YES,2,"$12,035.00",Jan-20,2020,No
627,0,Mastercard,Credit,5332016559235670,Feb-20,171,YES,2,"$10,800.00",Feb-20,2020,No
627,1,Mastercard,Debit,5427056152561930,May-20,439,NO,1,"$16,332.00",Apr-16,2016,No
628,0,Visa,Debit,4114452714679730,Dec-21,613,YES,2,"$6,724.00",Oct-09,2011,No
628,1,Mastercard,Debit,5607772753172560,Dec-23,609,YES,2,"$20,933.00",Jun-00,2014,No
629,0,Mastercard,Debit,5905311924160310,Aug-20,400,YES,1,"$25,253.00",Mar-08,2008,No
629,1,Visa,Debit,4175483090792330,Apr-21,147,YES,2,"$13,202.00",Feb-11,2011,No
629,2,Mastercard,Debit (Prepaid),5368860011761090,Mar-20,207,YES,2,$78.00,Mar-15,2015,No
629,3,Mastercard,Debit,5700569085858750,Jan-21,037,YES,1,"$16,441.00",May-05,2008,No
630,0,Mastercard,Credit,5114662442047900,Feb-21,247,YES,2,"$7,200.00",Jan-20,2020,No
631,0,Mastercard,Debit,5904516440918620,Sep-23,838,YES,1,"$8,342.00",Sep-07,2009,No
631,1,Mastercard,Credit,5873879871800490,Sep-21,895,YES,2,"$5,700.00",Jan-20,2020,No
632,0,Visa,Credit,4813468957928980,Mar-20,563,YES,1,"$14,300.00",Apr-10,2010,No
632,1,Visa,Debit,4782359944930740,Jun-24,012,NO,1,"$17,252.00",Apr-13,2013,No
632,2,Mastercard,Credit,5049713217655200,Jul-23,980,YES,1,"$11,900.00",Sep-09,2012,No
633,0,Mastercard,Debit,5064803986712490,Jan-22,477,YES,1,"$10,445.00",Aug-10,2010,No
633,1,Mastercard,Debit (Prepaid),5101374030372410,May-11,237,YES,1,$73.00,Aug-10,2010,No
633,2,Visa,Debit,4438751767989230,May-22,781,YES,1,"$17,319.00",Sep-08,2010,No
634,0,Visa,Credit,4623909080454330,Feb-20,314,YES,2,"$9,400.00",Nov-16,2016,No
634,1,Discover,Credit,6244344461424370,Apr-15,414,YES,2,"$8,900.00",May-11,2014,No
634,2,Mastercard,Debit,5543479633732950,Apr-21,192,YES,2,"$9,324.00",Nov-08,2009,No
634,3,Visa,Debit,4023733457618410,Jan-24,003,YES,2,"$8,834.00",Jul-08,2017,No
634,4,Mastercard,Debit,5998143511839610,May-22,174,YES,1,"$8,304.00",May-09,2013,No
634,5,Visa,Credit,4715738219735930,Jul-23,643,YES,1,"$10,900.00",Jun-09,2009,No
635,0,Visa,Credit,4249186321078690,Mar-14,613,YES,2,"$9,300.00",Feb-00,2006,No
635,1,Mastercard,Debit,5505908551325320,Sep-12,646,YES,1,"$10,946.00",May-12,2012,No
636,0,Mastercard,Debit,5950513884296120,Feb-20,729,YES,2,"$24,576.00",Feb-20,2020,No
637,0,Visa,Credit,4417056929607710,Oct-17,693,YES,2,"$12,500.00",Sep-07,2013,No
637,1,Mastercard,Debit (Prepaid),5694461259251000,Jan-24,086,YES,2,$40.00,Aug-08,2009,No
637,2,Mastercard,Debit,5620106433417050,Nov-24,339,YES,2,"$21,408.00",Aug-10,2015,No
638,0,Mastercard,Debit,5403500140212670,Feb-20,642,NO,1,"$9,433.00",Feb-04,2009,No
638,1,Amex,Credit,345938557402151,Nov-20,382,YES,2,"$7,400.00",Jun-04,2006,No
639,0,Mastercard,Debit,5538497557105100,Feb-20,247,YES,1,"$34,858.00",Feb-20,2020,No
639,1,Visa,Debit,4184962720948420,Feb-20,526,NO,1,"$28,147.00",Feb-20,2020,No
640,0,Mastercard,Debit,5640299040746330,Aug-22,259,YES,1,"$13,857.00",Jan-20,2020,No
640,1,Mastercard,Debit,5995738761199490,Sep-21,674,YES,2,"$10,236.00",Feb-20,2020,No
641,0,Mastercard,Credit,5300090302126880,Apr-24,094,YES,1,"$15,700.00",Jul-06,2010,No
641,1,Mastercard,Debit,5438397481754730,May-21,868,YES,2,"$25,080.00",Jan-07,2012,No
641,2,Mastercard,Debit,5477335030821500,Jun-12,801,YES,2,"$31,604.00",Apr-08,2014,No
641,3,Mastercard,Credit,5445191857932850,Oct-15,194,YES,2,"$5,600.00",Jul-13,2013,No
641,4,Mastercard,Debit,5179089621739030,Mar-22,274,YES,1,"$16,220.00",Nov-14,2014,No
641,5,Mastercard,Debit,5984945879573910,Nov-21,289,YES,1,"$44,568.00",May-09,2011,No
641,6,Mastercard,Credit,5301525411053270,Jul-12,424,YES,2,"$12,500.00",Jan-09,2009,No
641,7,Mastercard,Credit,5972887381229030,Apr-15,441,YES,2,"$12,200.00",Sep-09,2009,No
642,0,Visa,Debit,4771614681971760,Jun-21,353,YES,2,"$27,220.00",Feb-20,2020,No
642,1,Mastercard,Debit,5109840055437730,Dec-24,456,YES,2,"$14,303.00",Feb-20,2020,No
643,0,Visa,Debit,4434350524306820,Aug-20,920,YES,2,"$10,289.00",Jun-13,2013,No
643,1,Mastercard,Debit,5206347664104990,Jun-19,337,YES,2,"$10,618.00",Feb-09,2009,No
643,2,Mastercard,Debit,5554817119459370,May-10,894,YES,2,"$10,909.00",Jun-09,2009,No
644,0,Visa,Debit,4973656988526720,Feb-23,703,YES,2,"$31,554.00",Feb-10,2010,No
645,0,Visa,Debit,4600575353397280,Feb-20,105,YES,1,"$35,148.00",Jan-20,2020,No
645,1,Mastercard,Debit,5638793020721460,Feb-20,531,YES,2,"$35,968.00",Jul-12,2012,No
645,2,Amex,Credit,343245906110440,Jul-22,728,YES,1,"$30,900.00",May-10,2016,No
646,0,Visa,Debit,4745291753757740,Dec-17,291,YES,1,"$22,122.00",Oct-15,2015,No
646,1,Mastercard,Debit,5391562008232880,Jan-23,139,YES,1,"$21,240.00",Sep-04,2006,No
646,2,Visa,Debit,4114185411174500,Jul-23,606,YES,2,"$33,181.00",Sep-13,2013,No
646,3,Visa,Credit,4971073775593250,Nov-16,354,YES,2,"$13,900.00",Jun-08,2008,No
647,0,Visa,Debit,4891475179534970,Dec-18,326,YES,2,"$18,316.00",Apr-17,2017,No
647,1,Visa,Debit,4047431792511850,May-24,615,YES,1,"$14,858.00",Jun-16,2016,No
647,2,Visa,Debit,4167964897226160,Oct-22,954,YES,1,"$21,414.00",Nov-07,2008,No
647,3,Discover,Credit,6443318322155670,Jul-21,518,YES,1,"$14,900.00",Sep-10,2010,No
647,4,Mastercard,Debit,5400865230848610,Jun-20,591,YES,1,"$12,992.00",Jul-07,2015,No
648,0,Mastercard,Credit,5954521242015500,Feb-20,394,YES,1,"$8,300.00",Aug-08,2013,No
648,1,Mastercard,Debit (Prepaid),5376758306260430,Apr-11,026,YES,1,$56.00,Mar-04,2008,No
648,2,Visa,Debit,4952408792507240,Sep-23,078,YES,2,"$5,283.00",Mar-08,2010,No
648,3,Discover,Credit,6669631772050770,Mar-12,182,YES,2,"$10,600.00",Mar-05,2008,No
649,0,Mastercard,Debit,5795511997395930,Mar-23,987,YES,1,"$5,158.00",Jan-20,2020,No
650,0,Visa,Debit,4778924908010470,Feb-21,656,YES,1,"$30,320.00",Aug-18,2018,No
650,1,Mastercard,Credit,5895121423095410,Nov-22,726,YES,1,"$14,200.00",Feb-08,2011,No
650,2,Visa,Debit,4417507914154980,Mar-21,178,YES,1,"$28,911.00",Apr-04,2011,No
651,0,Mastercard,Debit,5098630896285800,Apr-23,018,YES,2,"$65,185.00",Feb-20,2020,No
651,1,Mastercard,Debit,5369522792349410,Aug-22,597,YES,1,"$36,570.00",Dec-19,2019,No
652,0,Mastercard,Debit,5815399624686160,Dec-06,896,YES,1,"$14,138.00",Dec-06,2011,No
653,0,Visa,Debit,4515472056993650,Jun-20,464,YES,1,"$21,752.00",Feb-20,2020,No
653,1,Visa,Debit,4009703334177340,Jun-20,922,YES,2,"$23,137.00",Jan-20,2020,No
654,0,Visa,Debit,4212985133165350,Jan-21,884,YES,1,"$32,808.00",Nov-06,2012,No
655,0,Mastercard,Debit,5961241054000880,Feb-20,108,NO,1,"$29,674.00",Jan-20,2020,No
656,0,Visa,Credit,4000393241453100,Oct-21,408,YES,2,"$24,300.00",Oct-03,2007,No
657,0,Visa,Debit,4900806445604250,Jan-24,023,YES,2,"$17,280.00",Nov-03,2014,No
657,1,Visa,Debit,4287822159932210,Nov-22,878,YES,2,"$4,660.00",Aug-10,2013,No
657,2,Mastercard,Debit,5175111743032890,Mar-11,151,YES,2,"$12,557.00",Jan-08,2013,No
658,0,Visa,Debit,4643473532096410,Mar-24,281,YES,2,"$49,425.00",Nov-14,2014,No
658,1,Mastercard,Debit,5696951093879550,Feb-24,206,YES,1,"$47,330.00",Jul-13,2013,No
658,2,Mastercard,Debit,5317790276482200,Feb-20,205,YES,2,"$50,774.00",Jul-12,2012,No
658,3,Amex,Credit,364780102699868,Dec-22,611,YES,1,"$22,800.00",Mar-08,2008,No
658,4,Mastercard,Debit,5036311337651630,Dec-09,979,YES,2,"$75,640.00",Nov-03,2009,No
658,5,Visa,Debit,4463424589377220,Dec-24,763,YES,1,"$65,540.00",May-07,2012,No
659,0,Visa,Debit,4157877736359760,Sep-23,927,YES,2,"$16,998.00",Feb-20,2020,No
660,0,Visa,Credit,4520782324393280,Feb-23,938,YES,2,"$12,300.00",Jan-20,2020,No
660,1,Visa,Credit,4483016880530870,May-21,825,NO,1,"$17,100.00",Feb-20,2020,No
661,0,Mastercard,Debit,5279503639469020,Feb-20,613,YES,2,"$23,039.00",Jan-10,2010,No
661,1,Mastercard,Debit,5279484044685390,Apr-23,166,YES,1,"$17,795.00",Jan-12,2012,No
661,2,Mastercard,Credit,5958667117657310,Dec-22,906,YES,2,"$9,000.00",Mar-09,2011,No
661,3,Visa,Debit,4850099627830730,May-08,361,YES,1,"$14,424.00",Nov-07,2010,No
661,4,Visa,Credit,4367249512395500,Aug-22,956,YES,2,"$5,700.00",Jul-09,2011,No
661,5,Mastercard,Debit,5219693851377220,Dec-14,164,NO,1,"$14,626.00",Jul-14,2014,No
662,0,Visa,Credit,4720586956662000,Jan-23,320,YES,1,$200.00,Feb-12,2012,No
662,1,Mastercard,Debit,5470825522118880,Jul-21,682,YES,1,$282.00,Dec-07,2009,No
662,2,Mastercard,Debit,5573795199148990,Dec-19,547,YES,2,$350.00,Mar-05,2011,No
663,0,Mastercard,Debit,5937904364088530,Aug-20,832,NO,2,"$42,537.00",Sep-10,2010,No
663,1,Visa,Debit,4968168260037250,May-21,607,YES,1,"$21,073.00",Nov-07,2011,No
664,0,Amex,Credit,356719617570025,May-22,536,YES,1,"$14,600.00",Feb-20,2020,No
664,1,Mastercard,Debit,5416703809937280,Oct-24,938,YES,2,"$10,722.00",Feb-20,2020,No
665,0,Visa,Debit,4095066683929900,Feb-24,892,NO,2,"$27,618.00",Feb-20,2020,No
665,1,Mastercard,Debit,5118587392070710,Apr-20,847,YES,1,"$27,180.00",Sep-11,2011,No
666,0,Mastercard,Debit,5421616899749760,Jan-20,724,YES,2,"$10,522.00",Jan-20,2020,No
667,0,Mastercard,Debit,5346072026592580,Apr-20,558,NO,2,"$18,555.00",Nov-02,2011,No
667,1,Mastercard,Debit,5419562718481390,Nov-20,119,NO,1,"$16,746.00",Jul-12,2012,No
667,2,Mastercard,Debit,5363296926225050,Feb-18,610,YES,1,"$15,974.00",Sep-13,2013,No
668,0,Mastercard,Debit,5078628761076720,Nov-24,417,YES,2,"$17,417.00",May-08,2009,No
668,1,Visa,Debit,4275777560156840,May-22,497,YES,2,$519.00,Feb-20,2020,No
669,0,Mastercard,Credit,5128363217409050,Jul-09,544,YES,1,"$11,500.00",Dec-05,2013,No
669,1,Visa,Credit,4544634327077880,Aug-22,761,YES,1,"$10,100.00",Jul-10,2011,No
669,2,Mastercard,Debit,5220458045937940,Aug-14,915,YES,2,"$26,174.00",Oct-10,2011,No
669,3,Visa,Credit,4851388792432580,Feb-24,137,YES,2,"$16,400.00",Mar-01,2011,No
670,0,Visa,Credit,4667535072590500,Sep-20,606,YES,1,"$8,000.00",Feb-20,2020,No
670,1,Visa,Credit,4664728417615620,Nov-21,869,YES,2,"$9,800.00",Jan-20,2020,No
670,2,Mastercard,Debit,5974986702403540,Sep-21,939,YES,1,"$24,645.00",Feb-15,2015,No
670,3,Visa,Debit,4535668224287780,Dec-18,691,YES,2,"$14,805.00",Dec-18,2018,No
671,0,Visa,Credit,4508583693612520,Jan-19,224,NO,1,"$3,100.00",Sep-06,2006,No
672,0,Mastercard,Debit,5101946899181160,Mar-24,990,YES,2,"$6,710.00",Apr-05,2013,No
672,1,Mastercard,Debit,5438809137996730,Mar-18,668,YES,2,"$7,176.00",Jun-02,2012,No
672,2,Visa,Credit,4307361097049950,Aug-21,775,YES,2,"$8,000.00",Mar-03,2008,No
673,0,Mastercard,Debit (Prepaid),5026167712266470,Sep-24,271,YES,2,$64.00,Mar-01,2006,No
674,0,Visa,Credit,4962400888198870,Sep-22,266,YES,2,"$16,400.00",Jul-09,2009,No
674,1,Mastercard,Debit,5022081495088080,Oct-22,893,YES,2,"$2,536.00",Sep-08,2008,No
674,2,Mastercard,Debit,5009400051376020,Nov-23,417,YES,1,"$30,403.00",Feb-09,2014,No
674,3,Mastercard,Debit,5870688639058020,Feb-24,916,NO,1,"$32,636.00",Sep-06,2016,No
674,4,Mastercard,Debit,5070774990129710,Sep-20,210,YES,2,"$2,536.00",May-09,2009,No
675,0,Mastercard,Debit,5981401699297030,Feb-20,754,YES,2,"$23,072.00",May-16,2016,No
675,1,Mastercard,Debit,5944442565470170,Jun-22,246,YES,1,"$20,881.00",Nov-14,2014,No
676,0,Visa,Debit,4845063997012950,Jan-21,278,YES,1,"$12,325.00",May-09,2009,No
676,1,Visa,Debit (Prepaid),4684695086265300,Sep-22,621,YES,1,$47.00,Jan-04,2013,No
676,2,Visa,Debit,4731388951338390,Nov-20,782,YES,2,"$3,433.00",May-07,2007,No
677,0,Visa,Credit,4867107450868590,May-24,494,YES,1,"$16,900.00",Jun-05,2014,No
677,1,Visa,Debit (Prepaid),4932238574894060,Jan-21,185,YES,2,$31.00,Oct-05,2013,No
677,2,Visa,Credit,4020990480968520,Feb-24,094,YES,2,"$17,700.00",Dec-08,2011,No
677,3,Mastercard,Debit,5689380221189220,Nov-16,656,NO,1,"$23,995.00",Oct-14,2014,No
677,4,Visa,Credit,4325110497566620,Dec-24,658,YES,1,"$16,900.00",May-10,2010,No
678,0,Mastercard,Debit (Prepaid),5494077855460520,Jul-13,855,NO,1,$60.00,Nov-12,2012,No
678,1,Visa,Credit,4295673364937230,Jan-23,900,YES,1,"$7,000.00",Jan-20,2020,No
678,2,Mastercard,Debit,5513976299775150,Mar-23,404,YES,2,"$7,139.00",Jan-20,2020,No
678,3,Discover,Credit,6849688773737180,Mar-24,590,YES,2,"$5,200.00",Jul-11,2011,No
678,4,Mastercard,Debit,5169449886762700,Sep-21,443,YES,1,"$10,199.00",Jan-20,2020,No
678,5,Mastercard,Credit,5168351147755520,Feb-24,700,YES,1,"$9,800.00",Sep-09,2009,No
679,0,Mastercard,Debit,5120921074394350,May-21,974,YES,2,"$21,417.00",Nov-10,2010,No
679,1,Mastercard,Credit,5477242500035900,Jul-23,908,YES,1,"$14,600.00",May-11,2018,No
679,2,Visa,Debit,4410510990382780,May-23,405,NO,2,"$23,898.00",Aug-11,2011,No
679,3,Mastercard,Credit,5677631162329480,Nov-07,707,YES,2,"$18,200.00",Jun-07,2008,No
680,0,Mastercard,Debit,5649993743023410,May-22,600,YES,2,"$16,034.00",May-10,2010,No
680,1,Mastercard,Debit,5034070490953220,Mar-22,285,YES,2,"$24,775.00",Mar-04,2010,No
680,2,Mastercard,Debit,5079874786244950,Jun-22,200,YES,2,"$1,976.00",Oct-00,2008,No
681,0,Mastercard,Credit,5786727394117630,Apr-24,230,YES,2,"$15,900.00",Jan-20,2020,No
681,1,Visa,Debit,4817071694522150,Jun-20,185,YES,2,"$27,623.00",Feb-10,2018,No
681,2,Mastercard,Debit,5752088223667730,Dec-21,728,YES,1,"$17,584.00",Feb-20,2020,No
682,0,Mastercard,Debit,5392117170606250,Mar-18,949,YES,1,"$56,640.00",Apr-13,2013,No
682,1,Visa,Debit,4250276478482510,Oct-22,648,YES,1,"$39,553.00",Feb-20,2020,No
682,2,Visa,Debit,4042421261212780,Oct-22,437,YES,2,"$42,218.00",Jan-20,2020,No
683,0,Mastercard,Credit,5948740039365070,May-21,950,YES,1,"$21,900.00",Sep-12,2012,No
683,1,Visa,Credit,4462200560023800,Jan-14,058,YES,2,"$18,700.00",Dec-07,2009,No
683,2,Visa,Credit,4757620010538960,Feb-21,258,YES,2,"$29,200.00",May-00,2010,No
683,3,Discover,Credit,6894665401576470,Jun-24,882,YES,1,"$26,600.00",Jul-05,2009,No
683,4,Visa,Debit,4212262433992060,Oct-21,186,YES,2,"$17,280.00",Jan-06,2012,No
