User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,CARD INDEX,Cards Issued,Card Type,Card Number,Expires,`CVV,Has Chip,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
192,Pratik Thomas,39,64,1980,11,Male,532 12th Drive Apt. 3,Palm Bay,FL,32907,27.98,-80.66,"$17,645.00 ","$35,978.00 ","$49,366.00 ",643,3,2,1,Debit,`5384502220541940,23-Dec,`809,YES,"$22,420.00 ",13-Jun,2013,No
193,Myles Robinson,64,69,1955,10,Male,1350 Lake Drive Apt. 5415,Van Alstyne,TX,75495,33.41,-96.57,"$24,402.00 ","$49,756.00 ","$89,743.00 ",618,4,0,2,Debit,`4072548875903180,18-Sep,`874,YES,"$3,715.00 ",5-Oct,2009,No
193,Myles Robinson,64,69,1955,10,Male,1350 Lake Drive Apt. 5415,Van Alstyne,TX,75495,33.41,-96.57,"$24,402.00 ","$49,756.00 ","$89,743.00 ",618,4,1,1,Debit (Prepaid),`4158689268615880,21-Jun,`782,YES,$67.00 ,9-Aug,2011,No
193,Myles Robinson,64,69,1955,10,Male,1350 Lake Drive Apt. 5415,Van Alstyne,TX,75495,33.41,-96.57,"$24,402.00 ","$49,756.00 ","$89,743.00 ",618,4,2,2,Debit,`4649045635719490,20-Nov,`362,YES,"$26,460.00 ",7-Jul,2017,No
193,Myles Robinson,64,69,1955,10,Male,1350 Lake Drive Apt. 5415,Van Alstyne,TX,75495,33.41,-96.57,"$24,402.00 ","$49,756.00 ","$89,743.00 ",618,4,3,1,Debit,`4998107869531290,23-Nov,`358,YES,"$12,783.00 ",9-Sep,2015,No
194,Martin Reed,37,71,1982,6,Male,691 First Lane Apt. 2,Nashville,TN,37221,36.17,-86.78,"$29,868.00 ","$60,897.00 ","$85,771.00 ",850,3,0,2,Credit,`343439312469610,23-Mar,`098,YES,"$21,400.00 ",6-Jan,2011,No
194,Martin Reed,37,71,1982,6,Male,691 First Lane Apt. 2,Nashville,TN,37221,36.17,-86.78,"$29,868.00 ","$60,897.00 ","$85,771.00 ",850,3,1,2,Credit,`4936982658166180,21-Feb,`521,NO,"$13,600.00 ",7-Jun,2007,No
194,Martin Reed,37,71,1982,6,Male,691 First Lane Apt. 2,Nashville,TN,37221,36.17,-86.78,"$29,868.00 ","$60,897.00 ","$85,771.00 ",850,3,2,1,Debit,`5984892227411110,20-Mar,`810,NO,"$46,201.00 ",13-Oct,2013,No
195,Elora Schmidt,58,65,1961,3,Female,511 Grant Avenue Apt. 266,Dawsonville,GA,30534,34.42,-84.11,"$20,581.00 ","$41,963.00 ","$53,857.00 ",741,1,0,2,Credit,`4403164286544030,22-Apr,`303,YES,"$7,700.00 ",10-Apr,2010,No
196,Violet Robinson,37,60,1982,7,Female,3510 Mountain View Street,Minneapolis,MN,55432,44.96,-93.26,"$22,059.00 ","$44,976.00 ","$134,335.00 ",684,1,0,2,Debit,`5825169460594160,10-Jan,`127,YES,"$18,937.00 ",5-Oct,2010,No
197,Phoenix Long,27,69,1992,9,Male,9264 Lake Avenue,Grand Prairie,TX,75052,32.69,-97.01,"$22,922.00 ","$46,733.00 ","$34,333.00 ",692,2,0,1,Debit,`5824919835337530,21-Oct,`975,YES,"$14,539.00 ",12-Jun,2012,No
197,Phoenix Long,27,69,1992,9,Male,9264 Lake Avenue,Grand Prairie,TX,75052,32.69,-97.01,"$22,922.00 ","$46,733.00 ","$34,333.00 ",692,2,1,2,Debit,`5794394537016240,20-Mar,`830,YES,"$21,723.00 ",11-Dec,2011,No
198,Sue Powell,26,60,1993,4,Female,596 Mountain View Lane,Centerville,MA,2632,41.66,-70.34,"$23,129.00 ","$47,160.00 ","$64,193.00 ",578,1,0,1,Debit,`5717616835023180,23-Dec,`840,YES,"$16,858.00 ",20-Feb,2020,No
199,Tatum Reyes,23,65,1996,7,Male,374 East Lane Apt. 9032,West Lafayette,IN,47906,40.44,-86.91,"$24,737.00 ","$50,433.00 ","$97,029.00 ",838,3,0,2,Debit,`4378087486126490,22-Sep,`813,NO,"$22,143.00 ",20-Feb,2020,No
199,Tatum Reyes,23,65,1996,7,Male,374 East Lane Apt. 9032,West Lafayette,IN,47906,40.44,-86.91,"$24,737.00 ","$50,433.00 ","$97,029.00 ",838,3,1,2,Debit (Prepaid),`4100715330943600,23-Mar,`975,YES,$61.00 ,20-Feb,2020,No
199,Tatum Reyes,23,65,1996,7,Male,374 East Lane Apt. 9032,West Lafayette,IN,47906,40.44,-86.91,"$24,737.00 ","$50,433.00 ","$97,029.00 ",838,3,2,1,Debit,`5353021676816450,22-Apr,`793,YES,"$15,683.00 ",16-Nov,2016,No
200,Brennan Diaz,20,63,1999,8,Male,51 George Avenue,Federal Way,WA,98023,47.3,-122.37,"$25,363.00 ","$51,713.00 ","$86,165.00 ",809,1,0,1,Debit (Prepaid),`5544687575831330,20-Aug,`626,YES,$65.00 ,20-Jan,2020,No
201,Emanuel Rivera,45,65,1974,8,Male,3916 Tenth Boulevard Apt. 9,Fort Worth,TX,76106,32.75,-97.33,"$11,876.00 ","$24,215.00 ","$28,552.00 ",707,6,0,1,Debit,`5666352544496070,22-Apr,`014,YES,"$12,139.00 ",19-Sep,2019,No
201,Emanuel Rivera,45,65,1974,8,Male,3916 Tenth Boulevard Apt. 9,Fort Worth,TX,76106,32.75,-97.33,"$11,876.00 ","$24,215.00 ","$28,552.00 ",707,6,1,1,Debit,`4585463820960900,21-Jul,`441,YES,"$10,130.00 ",1-Jul,2011,No
201,Emanuel Rivera,45,65,1974,8,Male,3916 Tenth Boulevard Apt. 9,Fort Worth,TX,76106,32.75,-97.33,"$11,876.00 ","$24,215.00 ","$28,552.00 ",707,6,2,1,Credit,`4452171890920160,23-Aug,`043,YES,"$7,300.00 ",4-Jul,2010,No
201,Emanuel Rivera,45,65,1974,8,Male,3916 Tenth Boulevard Apt. 9,Fort Worth,TX,76106,32.75,-97.33,"$11,876.00 ","$24,215.00 ","$28,552.00 ",707,6,3,1,Debit (Prepaid),`4619393222123920,12-Jan,`728,NO,$57.00 ,9-Nov,2016,No
201,Emanuel Rivera,45,65,1974,8,Male,3916 Tenth Boulevard Apt. 9,Fort Worth,TX,76106,32.75,-97.33,"$11,876.00 ","$24,215.00 ","$28,552.00 ",707,6,4,1,Credit,`4534523963991460,22-Nov,`855,YES,"$3,800.00 ",10-Jun,2011,No
201,Emanuel Rivera,45,65,1974,8,Male,3916 Tenth Boulevard Apt. 9,Fort Worth,TX,76106,32.75,-97.33,"$11,876.00 ","$24,215.00 ","$28,552.00 ",707,6,5,2,Debit (Prepaid),`5046657636238620,21-Mar,`209,YES,$121.00 ,8-Jul,2008,No
202,Gianni Kelly,49,59,1970,9,Male,813 Fifth Boulevard,Caledonia,OH,43314,40.63,-82.96,"$18,293.00 ","$37,298.00 ","$52,134.00 ",683,1,0,1,Debit,`5899151162296310,20-Nov,`920,YES,"$13,569.00 ",6-Feb,2007,No
203,Kane Harris,25,67,1994,12,Male,8931 Norfolk Drive,Mesa,AZ,85203,33.44,-111.8,"$19,844.00 ","$40,457.00 ","$68,826.00 ",739,1,0,1,Debit,`5178825671566740,20-Feb,`674,YES,"$15,358.00 ",20-Jan,2020,No
204,Willie Nguyen,58,72,1961,6,Male,8996 Third Street,Arlington,MA,2476,42.41,-71.16,"$40,694.00 ","$82,974.00 ","$181,429.00 ",503,2,0,1,Debit,`5337752472537040,Dec-99,`627,NO,"$9,550.00 ",Nov-99,2018,No
204,Willie Nguyen,58,72,1961,6,Male,8996 Third Street,Arlington,MA,2476,42.41,-71.16,"$40,694.00 ","$82,974.00 ","$181,429.00 ",503,2,1,1,Credit,`4333340134035070,24-Mar,`027,YES,"$17,300.00 ",11-Jun,2011,No
205,Evalyn Rogers,46,68,1973,7,Female,33 Tenth Street,Huntington Station,NY,11746,40.84,-73.4,"$34,873.00 ","$71,103.00 ","$136,853.00 ",721,4,0,2,Credit,`5981505152751120,21-Feb,`991,YES,"$15,000.00 ",7-Aug,2007,No
205,Evalyn Rogers,46,68,1973,7,Female,33 Tenth Street,Huntington Station,NY,11746,40.84,-73.4,"$34,873.00 ","$71,103.00 ","$136,853.00 ",721,4,1,2,Debit (Prepaid),`4928847177984550,23-Apr,`730,YES,$106.00 ,8-Jul,2008,No
205,Evalyn Rogers,46,68,1973,7,Female,33 Tenth Street,Huntington Station,NY,11746,40.84,-73.4,"$34,873.00 ","$71,103.00 ","$136,853.00 ",721,4,2,1,Credit,`4071413558241550,21-Apr,`058,YES,"$20,100.00 ",10-Mar,2017,No
205,Evalyn Rogers,46,68,1973,7,Female,33 Tenth Street,Huntington Station,NY,11746,40.84,-73.4,"$34,873.00 ","$71,103.00 ","$136,853.00 ",721,4,3,2,Debit (Prepaid),`4588839670339560,22-Dec,`044,YES,$50.00 ,Aug-00,2008,No
206,Jaycee James,43,75,1976,5,Female,5528 Lake Lane,Muse,PA,15350,40.32,-80.21,"$14,320.00 ","$29,194.00 ","$10,895.00 ",703,2,0,1,Debit,`5511261715732870,15-Feb,`356,YES,"$10,843.00 ",8-Mar,2009,No
206,Jaycee James,43,75,1976,5,Female,5528 Lake Lane,Muse,PA,15350,40.32,-80.21,"$14,320.00 ","$29,194.00 ","$10,895.00 ",703,2,1,2,Debit,`4442346065712690,23-Aug,`225,YES,"$12,057.00 ",14-Apr,2014,No
207,Killian Thompson,52,67,1967,10,Male,8824 Hillside Avenue,Hendersonville,NC,28739,35.32,-82.46,"$16,410.00 ","$33,465.00 ","$98,713.00 ",669,3,0,2,Credit,`5018280111106130,22-Mar,`425,YES,"$11,100.00 ",19-May,2019,No
207,Killian Thompson,52,67,1967,10,Male,8824 Hillside Avenue,Hendersonville,NC,28739,35.32,-82.46,"$16,410.00 ","$33,465.00 ","$98,713.00 ",669,3,1,1,Debit,`4277949954820730,12-Jun,`902,YES,"$13,969.00 ",4-Jul,2008,No
207,Killian Thompson,52,67,1967,10,Male,8824 Hillside Avenue,Hendersonville,NC,28739,35.32,-82.46,"$16,410.00 ","$33,465.00 ","$98,713.00 ",669,3,2,1,Credit,`5327096819732640,23-Apr,`715,YES,"$7,600.00 ",3-Jul,2017,No
208,Alayna Carter,20,71,1999,6,Female,69 Norfolk Avenue,Warren,OH,44483,41.23,-80.81,"$15,361.00 ","$31,314.00 ","$40,331.00 ",721,4,0,1,Debit,`4453802456299790,24-Oct,`667,YES,"$9,578.00 ",20-Jan,2020,No
208,Alayna Carter,20,71,1999,6,Female,69 Norfolk Avenue,Warren,OH,44483,41.23,-80.81,"$15,361.00 ","$31,314.00 ","$40,331.00 ",721,4,1,1,Debit,`4491913667007050,23-Oct,`158,YES,"$16,711.00 ",20-Feb,2020,No
208,Alayna Carter,20,71,1999,6,Female,69 Norfolk Avenue,Warren,OH,44483,41.23,-80.81,"$15,361.00 ","$31,314.00 ","$40,331.00 ",721,4,2,2,Debit,`5158128139878000,20-Nov,`958,YES,"$15,435.00 ",18-Dec,2018,No
208,Alayna Carter,20,71,1999,6,Female,69 Norfolk Avenue,Warren,OH,44483,41.23,-80.81,"$15,361.00 ","$31,314.00 ","$40,331.00 ",721,4,3,1,Credit,`306900138857551,20-Jun,`741,YES,"$14,300.00 ",20-Jan,2020,No
209,Maximilian Kelly,36,68,1983,7,Male,57 Pine Boulevard,Tulsa,OK,74110,36.12,-95.91,"$11,633.00 ","$23,718.00 ","$1,386.00 ",712,2,0,1,Debit,`5597563473232220,20-Apr,`348,YES,"$9,431.00 ",15-Apr,2015,No
209,Maximilian Kelly,36,68,1983,7,Male,57 Pine Boulevard,Tulsa,OK,74110,36.12,-95.91,"$11,633.00 ","$23,718.00 ","$1,386.00 ",712,2,1,1,Credit,`5933548652460820,22-Apr,`092,YES,"$6,100.00 ",9-Jul,2012,No
210,Cecilia Thompson,46,66,1973,6,Female,9528 Hill Street Apt. 861,Arnold,MD,21012,39.04,-76.49,"$35,645.00 ","$72,670.00 ","$28,915.00 ",718,3,0,1,Credit,`6661610009330320,14-Sep,`005,YES,"$17,400.00 ",10-Oct,2013,No
210,Cecilia Thompson,46,66,1973,6,Female,9528 Hill Street Apt. 861,Arnold,MD,21012,39.04,-76.49,"$35,645.00 ","$72,670.00 ","$28,915.00 ",718,3,1,1,Debit,`5073319862133380,24-Jan,`052,YES,"$35,500.00 ",6-Nov,2011,No
210,Cecilia Thompson,46,66,1973,6,Female,9528 Hill Street Apt. 861,Arnold,MD,21012,39.04,-76.49,"$35,645.00 ","$72,670.00 ","$28,915.00 ",718,3,2,2,Debit,`5745854957552320,23-Aug,`938,YES,"$27,687.00 ",4-Jun,2007,No
211,Harley Wright,24,67,1995,4,Female,8251 Park Lane,Dublin,OH,43016,40.11,-83.13,"$38,243.00 ","$77,972.00 ","$6,128.00 ",686,3,0,2,Debit,`5741290693284530,24-Jan,`500,NO,"$40,073.00 ",20-Feb,2020,No
211,Harley Wright,24,67,1995,4,Female,8251 Park Lane,Dublin,OH,43016,40.11,-83.13,"$38,243.00 ","$77,972.00 ","$6,128.00 ",686,3,1,2,Credit,`5007745667422000,23-Aug,`279,YES,"$22,000.00 ",20-Feb,2020,No
211,Harley Wright,24,67,1995,4,Female,8251 Park Lane,Dublin,OH,43016,40.11,-83.13,"$38,243.00 ","$77,972.00 ","$6,128.00 ",686,3,2,2,Debit,`4338188789911410,21-Mar,`287,NO,"$8,509.00 ",20-Jan,2020,No
212,Jamie Merkel,38,66,1981,10,Female,177 Maple Boulevard,Van Buren,AR,72956,35.44,-94.35,"$17,093.00 ","$34,854.00 ","$40,722.00 ",746,5,0,1,Debit,`5128543726124440,18-Dec,`303,YES,"$11,037.00 ",13-Jun,2013,No
212,Jamie Merkel,38,66,1981,10,Female,177 Maple Boulevard,Van Buren,AR,72956,35.44,-94.35,"$17,093.00 ","$34,854.00 ","$40,722.00 ",746,5,1,1,Debit,`5713930994921000,23-Oct,`041,YES,"$16,986.00 ",7-Mar,2010,No
212,Jamie Merkel,38,66,1981,10,Female,177 Maple Boulevard,Van Buren,AR,72956,35.44,-94.35,"$17,093.00 ","$34,854.00 ","$40,722.00 ",746,5,2,1,Credit,`4796074118728750,11-Mar,`978,YES,"$8,800.00 ",7-Oct,2014,No
212,Jamie Merkel,38,66,1981,10,Female,177 Maple Boulevard,Van Buren,AR,72956,35.44,-94.35,"$17,093.00 ","$34,854.00 ","$40,722.00 ",746,5,3,2,Debit,`5895478812166500,24-Jan,`598,YES,"$8,212.00 ",10-Aug,2011,No
212,Jamie Merkel,38,66,1981,10,Female,177 Maple Boulevard,Van Buren,AR,72956,35.44,-94.35,"$17,093.00 ","$34,854.00 ","$40,722.00 ",746,5,4,2,Debit,`4750471235873270,23-Sep,`924,YES,"$24,270.00 ",7-Sep,2008,No
213,Lauren Parker,25,69,1994,12,Female,299 Oak Boulevard,Mcminnville,OR,97128,45.19,-123.24,"$18,098.00 ","$36,902.00 ","$60,538.00 ",711,1,0,2,Debit,`4052703300349860,24-Jan,`388,YES,"$12,586.00 ",20-Jan,2020,No
214,Eva Roman,28,59,1991,12,Female,7087 Plum Street,Saint Petersburg,FL,33706,27.75,-82.64,"$26,476.00 ","$53,984.00 ","$76,118.00 ",701,1,0,2,Credit,`302701760602871,19-Sep,`163,NO,"$11,800.00 ",18-Jan,2018,No
215,Koa Barnes,80,69,1939,3,Male,614 Spruce Avenue,Whitehouse Station,NJ,8889,40.6,-74.76,"$46,827.00 ","$104,692.00 ","$6,955.00 ",704,2,0,2,Debit,`5065968170690020,21-Oct,`724,NO,"$18,050.00 ",3-Mar,2010,No
215,Koa Barnes,80,69,1939,3,Male,614 Spruce Avenue,Whitehouse Station,NJ,8889,40.6,-74.76,"$46,827.00 ","$104,692.00 ","$6,955.00 ",704,2,1,2,Credit,`6275110784130490,22-Sep,`286,YES,"$21,800.00 ",10-Jul,2011,No
216,Raven Hall,24,66,1995,5,Female,625 Washington Lane,Kirkland,WA,98033,47.67,-122.18,"$49,629.00 ","$101,191.00 ","$290,730.00 ",659,1,0,1,Debit (Prepaid),`5168819174478420,24-Apr,`832,YES,$97.00 ,20-Feb,2020,No
217,Roberto Peres,38,66,1981,10,Male,311 Fifth Drive,Ann Arbor,MI,48103,42.27,-83.73,"$34,119.00 ","$69,566.00 ","$50,003.00 ",791,4,0,2,Credit,`318803318319134,9-May,`526,YES,"$19,600.00 ",8-Apr,2011,No
217,Roberto Peres,38,66,1981,10,Male,311 Fifth Drive,Ann Arbor,MI,48103,42.27,-83.73,"$34,119.00 ","$69,566.00 ","$50,003.00 ",791,4,1,2,Credit,`6611325354970090,19-Dec,`708,NO,"$21,900.00 ",11-Mar,2011,No
217,Roberto Peres,38,66,1981,10,Male,311 Fifth Drive,Ann Arbor,MI,48103,42.27,-83.73,"$34,119.00 ","$69,566.00 ","$50,003.00 ",791,4,2,2,Credit,`4404395202932240,8-Dec,`547,YES,"$21,400.00 ",8-Nov,2011,No
217,Roberto Peres,38,66,1981,10,Male,311 Fifth Drive,Ann Arbor,MI,48103,42.27,-83.73,"$34,119.00 ","$69,566.00 ","$50,003.00 ",791,4,3,2,Debit,`5166389194621460,24-Feb,`231,NO,"$34,572.00 ",9-Oct,2015,No
218,London Reyes,21,71,1998,4,Male,966 Sussex Boulevard,Villa Park,IL,60181,41.88,-87.97,"$24,223.00 ","$49,382.00 ","$43,126.00 ",762,1,0,2,Credit,`5450176266666010,20-Aug,`094,YES,"$11,700.00 ",20-Feb,2020,No
219,Julianna Clark,41,65,1979,1,Female,9059 Eighth Avenue,Bakersville,NC,28705,36.01,-82.15,"$14,093.00 ","$28,733.00 ",$0.00 ,702,3,0,1,Credit,`5166184234444180,20-Feb,`459,YES,"$8,500.00 ",8-Jan,2009,No
219,Julianna Clark,41,65,1979,1,Female,9059 Eighth Avenue,Bakersville,NC,28705,36.01,-82.15,"$14,093.00 ","$28,733.00 ",$0.00 ,702,3,1,2,Debit,`5124862044427460,21-Aug,`457,YES,"$19,928.00 ",9-Sep,2011,No
219,Julianna Clark,41,65,1979,1,Female,9059 Eighth Avenue,Bakersville,NC,28705,36.01,-82.15,"$14,093.00 ","$28,733.00 ",$0.00 ,702,3,2,1,Debit,`5103189398605020,23-Jan,`278,YES,"$9,902.00 ",10-Nov,2012,No
220,Makai Ward,87,72,1932,8,Male,4713 First Boulevard,Columbia City,IN,46725,41.15,-85.48,"$19,914.00 ","$30,349.00 ","$2,985.00 ",686,4,0,1,Credit,`4700163491012710,21-Apr,`598,YES,"$11,000.00 ",2-Feb,2015,No
220,Makai Ward,87,72,1932,8,Male,4713 First Boulevard,Columbia City,IN,46725,41.15,-85.48,"$19,914.00 ","$30,349.00 ","$2,985.00 ",686,4,1,1,Credit,`5742718738269550,23-Aug,`363,YES,"$6,300.00 ",10-Sep,2010,No
220,Makai Ward,87,72,1932,8,Male,4713 First Boulevard,Columbia City,IN,46725,41.15,-85.48,"$19,914.00 ","$30,349.00 ","$2,985.00 ",686,4,2,1,Debit,`4454576588239750,22-Dec,`519,YES,"$22,474.00 ",12-Aug,2012,No
220,Makai Ward,87,72,1932,8,Male,4713 First Boulevard,Columbia City,IN,46725,41.15,-85.48,"$19,914.00 ","$30,349.00 ","$2,985.00 ",686,4,3,1,Debit,`5676742282559050,24-Aug,`195,YES,"$24,926.00 ",1-Aug,2011,No
221,Jayden Diaz,31,68,1988,3,Male,4165 Valley Avenue,Glen Carbon,IL,62034,38.76,-89.97,"$28,710.00 ","$58,538.00 ","$93,153.00 ",610,1,0,2,Debit (Prepaid),`5832570048691470,20-Feb,`589,YES,$77.00 ,20-Feb,2020,No
222,Hazel Collins,32,66,1987,8,Female,38 Catherine Boulevard Apt. 5,Saint Petersburg,FL,33705,27.75,-82.64,"$18,100.00 ","$36,901.00 ","$23,293.00 ",695,4,0,1,Credit,`4973418783827140,20-Feb,`351,YES,"$9,100.00 ",20-Jan,2020,No
222,Hazel Collins,32,66,1987,8,Female,38 Catherine Boulevard Apt. 5,Saint Petersburg,FL,33705,27.75,-82.64,"$18,100.00 ","$36,901.00 ","$23,293.00 ",695,4,1,1,Debit,`5514287546883550,18-Jul,`616,YES,"$10,838.00 ",9-Dec,2010,No
222,Hazel Collins,32,66,1987,8,Female,38 Catherine Boulevard Apt. 5,Saint Petersburg,FL,33705,27.75,-82.64,"$18,100.00 ","$36,901.00 ","$23,293.00 ",695,4,2,1,Debit,`5393478219521010,20-Jul,`098,YES,"$1,940.00 ",20-Jan,2020,No
222,Hazel Collins,32,66,1987,8,Female,38 Catherine Boulevard Apt. 5,Saint Petersburg,FL,33705,27.75,-82.64,"$18,100.00 ","$36,901.00 ","$23,293.00 ",695,4,3,2,Debit,`5538157860540580,16-Jun,`877,YES,$100.00 ,8-Jul,2008,No
223,Deacon Bell,70,65,1950,1,Male,3485 Federal Avenue,Cochranville,PA,19330,39.87,-75.92,"$24,725.00 ","$49,531.00 ","$6,707.00 ",737,6,0,1,Debit,`5493054218474580,21-Jan,`938,YES,"$23,231.00 ",7-Oct,2011,No
223,Deacon Bell,70,65,1950,1,Male,3485 Federal Avenue,Cochranville,PA,19330,39.87,-75.92,"$24,725.00 ","$49,531.00 ","$6,707.00 ",737,6,1,2,Debit,`4483872607052920,9-Mar,`224,YES,"$17,323.00 ",5-Mar,2011,No
223,Deacon Bell,70,65,1950,1,Male,3485 Federal Avenue,Cochranville,PA,19330,39.87,-75.92,"$24,725.00 ","$49,531.00 ","$6,707.00 ",737,6,2,2,Credit,`4539282352879530,21-Jul,`719,YES,"$11,800.00 ",5-Feb,2018,No
223,Deacon Bell,70,65,1950,1,Male,3485 Federal Avenue,Cochranville,PA,19330,39.87,-75.92,"$24,725.00 ","$49,531.00 ","$6,707.00 ",737,6,3,2,Credit,`5261546733039060,22-Jun,`897,YES,"$6,100.00 ",17-Jul,2017,No
223,Deacon Bell,70,65,1950,1,Male,3485 Federal Avenue,Cochranville,PA,19330,39.87,-75.92,"$24,725.00 ","$49,531.00 ","$6,707.00 ",737,6,4,1,Debit,`5607545663588370,22-Jun,`320,YES,"$18,241.00 ",16-Apr,2016,No
223,Deacon Bell,70,65,1950,1,Male,3485 Federal Avenue,Cochranville,PA,19330,39.87,-75.92,"$24,725.00 ","$49,531.00 ","$6,707.00 ",737,6,5,2,Debit (Prepaid),`4615078938268870,7-Nov,`149,NO,$100.00 ,4-May,2010,No
224,Rafael Cruz,68,66,1951,8,Male,198 Main Boulevard Apt. 46,Chicago,IL,60653,41.83,-87.68,"$20,649.00 ","$35,370.00 ","$14,777.00 ",562,1,0,2,Credit,`5237651154500170,7-Dec,`555,YES,"$12,700.00 ",7-Nov,2010,No
225,Ruby Farhad,45,62,1975,1,Female,891 Fourth Avenue,Wooster,OH,44691,40.81,-81.93,"$18,962.00 ","$38,666.00 ","$116,783.00 ",822,1,0,3,Credit,`4012401097853240,22-Mar,`931,YES,"$4,600.00 ",8-Apr,2010,No
226,Jewel Baker,24,70,1995,12,Female,8094 Catherine Lane,Lowell,MA,1851,42.63,-71.32,"$20,458.00 ","$41,714.00 ","$54,541.00 ",687,3,0,1,Debit,`5144733341253770,23-May,`686,YES,"$21,106.00 ",20-Jan,2020,No
226,Jewel Baker,24,70,1995,12,Female,8094 Catherine Lane,Lowell,MA,1851,42.63,-71.32,"$20,458.00 ","$41,714.00 ","$54,541.00 ",687,3,1,1,Debit,`5407128452594540,20-Feb,`444,YES,"$16,417.00 ",20-Feb,2020,No
226,Jewel Baker,24,70,1995,12,Female,8094 Catherine Lane,Lowell,MA,1851,42.63,-71.32,"$20,458.00 ","$41,714.00 ","$54,541.00 ",687,3,2,1,Credit,`5011729300918940,20-Oct,`029,YES,"$6,500.00 ",15-Feb,2015,No
227,Jason Moore,32,66,1987,8,Male,41 Plum Boulevard Apt. 8942,Lottsburg,VA,22511,37.96,-76.51,"$12,018.00 ","$24,505.00 ","$52,405.00 ",759,1,0,2,Credit,`5952221076870750,20-Aug,`821,YES,"$5,600.00 ",20-Jan,2020,No
228,Pierce Cooper,43,65,1977,1,Male,2974 Grant Avenue Apt. 49,Valley Stream,NY,11580,40.66,-73.7,"$27,778.00 ","$56,640.00 ","$104,134.00 ",672,4,0,1,Credit,`5991530949395980,15-Jul,`711,YES,"$5,700.00 ",12-Mar,2012,No
228,Pierce Cooper,43,65,1977,1,Male,2974 Grant Avenue Apt. 49,Valley Stream,NY,11580,40.66,-73.7,"$27,778.00 ","$56,640.00 ","$104,134.00 ",672,4,1,1,Credit,`4442371694432270,22-Nov,`200,YES,"$11,800.00 ",11-Dec,2011,No
228,Pierce Cooper,43,65,1977,1,Male,2974 Grant Avenue Apt. 49,Valley Stream,NY,11580,40.66,-73.7,"$27,778.00 ","$56,640.00 ","$104,134.00 ",672,4,2,2,Credit,`4635588567901590,22-May,`313,YES,"$20,700.00 ",7-Feb,2007,No
228,Pierce Cooper,43,65,1977,1,Male,2974 Grant Avenue Apt. 49,Valley Stream,NY,11580,40.66,-73.7,"$27,778.00 ","$56,640.00 ","$104,134.00 ",672,4,3,2,Debit,`5891506977538040,21-Feb,`906,YES,"$17,587.00 ",16-Feb,2016,No
229,Lucinda Nelson,53,67,1966,10,Female,456 Lincoln Boulevard Apt. 77,Orchard Park,NY,14127,42.76,-78.74,"$30,202.00 ","$61,578.00 ","$85,383.00 ",602,2,0,2,Debit,`4820798124390410,21-Jan,`040,YES,"$24,651.00 ",9-Oct,2015,No
229,Lucinda Nelson,53,67,1966,10,Female,456 Lincoln Boulevard Apt. 77,Orchard Park,NY,14127,42.76,-78.74,"$30,202.00 ","$61,578.00 ","$85,383.00 ",602,2,1,2,Debit,`4855497833896740,20-Feb,`610,YES,"$27,727.00 ",3-Dec,2009,No
230,Fiona Gomez,53,66,1966,11,Female,1959 Forest Street,Rockford,IL,61107,42.27,-89.06,"$24,589.00 ","$50,139.00 ","$109,623.00 ",767,3,0,1,Debit,`5866359917107310,23-Dec,`102,YES,"$21,727.00 ",8-Nov,2008,No
230,Fiona Gomez,53,66,1966,11,Female,1959 Forest Street,Rockford,IL,61107,42.27,-89.06,"$24,589.00 ","$50,139.00 ","$109,623.00 ",767,3,1,1,Credit,`4682446350562810,23-Aug,`554,YES,"$13,900.00 ",10-Dec,2010,No
230,Fiona Gomez,53,66,1966,11,Female,1959 Forest Street,Rockford,IL,61107,42.27,-89.06,"$24,589.00 ","$50,139.00 ","$109,623.00 ",767,3,2,2,Credit,`5206052634840450,22-May,`923,YES,"$10,300.00 ",19-Jul,2019,No
231,Mohamed Parker,21,68,1998,12,Male,74 Hill Avenue Apt. 9,Minneapolis,KS,67467,39.12,-97.7,"$16,990.00 ","$34,646.00 ","$54,205.00 ",759,1,0,1,Debit (Prepaid),`4208596410593800,24-Nov,`957,YES,$16.00 ,20-Jan,2020,No
232,Jaylen Merkel,22,65,1998,1,Male,5274 Martin Luther King Lane,Fort Worth,TX,76164,32.75,-97.33,"$12,274.00 ","$25,024.00 ","$29,227.00 ",691,2,0,1,Debit,`4447933834459560,24-Apr,`090,YES,"$9,146.00 ",20-Jan,2020,No
232,Jaylen Merkel,22,65,1998,1,Male,5274 Martin Luther King Lane,Fort Worth,TX,76164,32.75,-97.33,"$12,274.00 ","$25,024.00 ","$29,227.00 ",691,2,1,2,Credit,`5140347165185810,20-Feb,`633,YES,"$5,000.00 ",20-Feb,2020,No
233,Sydney Fox,41,68,1979,1,Female,136 South Street,Chicago,IL,60619,41.83,-87.68,"$16,114.00 ","$32,856.00 ","$26,535.00 ",703,3,0,1,Debit,`5333200083950490,16-Jul,`047,YES,"$17,895.00 ",16-Apr,2016,No
